,hiperparametry_zbior_1,wynik_zbior_1,hiperparametry_zbior_2,wynik_zbior_2,hiperparametry_zbior_3,wynik_zbior_3,hiperparametry_zbior_4,wynik_zbior_4,model
20,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 8), ('classifier__warm_start', False)])",0.74,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 5.872786613189483), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0014149912974345759), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 4), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 3.2929712550971515), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 15), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 9), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
21,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.737,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.34489622604057596), ('classifier__max_depth', 1), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 6), ('classifier__warm_start', False)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.12898902612533095), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 43), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 12), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 2), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
22,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 29), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 2), ('classifier__warm_start', False)])",0.744,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 1.4649713983072863), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.7752597488629465), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 10), ('classifier__max_leaf_nodes', 29), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 6), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
23,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 18), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.734,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 7.401959996915645), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.005672426068491977), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 45), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
24,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 42), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.743,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.001), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.8669503546099291,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0053535666774107244), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 7.401959996915645), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
25,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 33), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.748,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 4.937047852839004), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 49), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.13667163564620075), ('classifier__max_depth', 12), ('classifier__max_leaf_nodes', 31), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 16), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
26,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 47), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.7630000000000001,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.06442363508721373), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 1.9563983435170649), ('classifier__max_depth', 3), ('classifier__max_leaf_nodes', 15), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', None), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
27,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 5), ('classifier__max_leaf_nodes', 47), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.7270000000000001,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.06442363508721373), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 3), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 3.2929712550971515), ('classifier__max_depth', None), ('classifier__max_leaf_nodes', 41), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.010718913192051281), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 18), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
28,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 24), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.7430000000000001,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.6150985788580504), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.8898467217523102,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', None), ('classifier__max_leaf_nodes', 38), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 9), ('classifier__warm_start', True)])",0.810289389067524,RandomForestClassifier
29,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 14.8202070579886), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 25), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 9), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 9.329304026284687), ('classifier__max_depth', 5), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 23.542864143224204), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 41), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 9), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0031806256927941192), ('classifier__max_depth', 10), ('classifier__max_leaf_nodes', 43), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 9), ('classifier__warm_start', False)])",0.8067064768029398,RandomForestClassifier
30,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 8.309941949353396), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 40), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 62.94988990221888), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 3), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.012750512407130135), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 37), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 9), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.008504489341802677), ('classifier__max_depth', 8), ('classifier__max_leaf_nodes', 24), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 6), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
31,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.003783462617131929), ('classifier__max_depth', 11), ('classifier__max_leaf_nodes', 36), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.723,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 31.440354715915), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.706513687600644,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 6.985879746785249), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 8), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 6), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 9), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
32,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 4.397603609302721), ('classifier__max_depth', 1), ('classifier__max_leaf_nodes', 20), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.001), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 41), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.8673196971254326,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 1.9563983435170649), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 9), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 4.150404757850477), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 23), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 9), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
33,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 1.096985797892384), ('classifier__max_depth', 3), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.001), ('classifier__max_depth', 2), ('classifier__max_leaf_nodes', 7), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.7790547161407477,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 2.612675225563329), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 44), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 2), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 1.552225357427048), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 14), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 8), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
34,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 29), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 8), ('classifier__warm_start', False)])",0.748,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.001), ('classifier__max_depth', 16), ('classifier__max_leaf_nodes', 46), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.8710220303559805,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 18), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.8900689385420233,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 4), ('classifier__max_leaf_nodes', 15), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.810289389067524,RandomForestClassifier
35,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 12), ('classifier__max_leaf_nodes', 19), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7), ('classifier__warm_start', True)])",0.744,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.001), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 4), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.7855300304930277,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 14), ('classifier__max_leaf_nodes', 9), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.8880782770253752,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.021461411978584047), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 11), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.8065227377124483,RandomForestClassifier
36,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.003783462617131929), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 35), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.741,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.850111179634769,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 8), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.8858663765706742,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 10), ('classifier__max_leaf_nodes', 36), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 7), ('classifier__warm_start', True)])",0.810289389067524,RandomForestClassifier
37,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.2582618760682677), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 29), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 40), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.8621391372871484,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 8), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 4), ('classifier__warm_start', True)])",0.8909529164425758,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.6150985788580504), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 26), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.8065227377124483,RandomForestClassifier
38,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 4), ('classifier__max_leaf_nodes', 31), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.712,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 1), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.7348266351457842,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 12), ('classifier__max_leaf_nodes', 33), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.8911741553806287,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.028660676169482518), ('classifier__max_depth', 4), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 6), ('classifier__warm_start', True)])",0.8065227377124483,RandomForestClassifier
39,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.003783462617131929), ('classifier__max_depth', 18), ('classifier__max_leaf_nodes', 15), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.729,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 11), ('classifier__max_leaf_nodes', 17), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.8414143282968445,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0014149912974345759), ('classifier__max_depth', 8), ('classifier__max_leaf_nodes', 17), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.8907319219674376,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.003001835813575589), ('classifier__max_depth', 17), ('classifier__max_leaf_nodes', 20), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.8065227377124483,RandomForestClassifier
40,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.003370064329271928), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 35), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7), ('classifier__warm_start', False)])",0.7449999999999999,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 19), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.8427095967382738,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.021461411978584047), ('classifier__max_depth', 5), ('classifier__max_leaf_nodes', 5), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 8), ('classifier__warm_start', False)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 16), ('classifier__max_leaf_nodes', 34), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.810289389067524,RandomForestClassifier
41,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.003370064329271928), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 49), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.7300000000000001,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 16), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 2), ('classifier__warm_start', False)])",0.8380832219823894,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 4), ('classifier__max_leaf_nodes', 16), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.8856451376326211,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.03036771118035459), ('classifier__max_depth', 8), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 2), ('classifier__warm_start', True)])",0.8065227377124483,RandomForestClassifier
42,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 16), ('classifier__max_leaf_nodes', 14), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 8), ('classifier__warm_start', False)])",0.7330000000000001,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0031806256927941192), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 22), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 9), ('classifier__warm_start', False)])",0.8284613012642614,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.2899422853882878), ('classifier__max_depth', None), ('classifier__max_leaf_nodes', 4), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.8847601818804087,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.0026738416158399465), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 8), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.8083601286173634,RandomForestClassifier
43,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.008504489341802677), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 17), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7), ('classifier__warm_start', True)])",0.702,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0031806256927941192), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 7), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.8008875526775621,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0014149912974345759), ('classifier__max_depth', 4), ('classifier__max_leaf_nodes', 29), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.8856451376326211,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 21), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 3), ('classifier__warm_start', True)])",0.810289389067524,RandomForestClassifier
44,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 2), ('classifier__max_leaf_nodes', 33), ('classifier__min_samples_leaf', 2), ('classifier__min_samples_split', 5), ('classifier__warm_start', True)])",0.7,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.004500557675700498), ('classifier__max_depth', 10), ('classifier__max_leaf_nodes', 16), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 5), ('classifier__warm_start', False)])",0.8166181861787782,"OrderedDict([('classifier__bootstrap', False), ('classifier__ccp_alpha', 0.0015885651294280528), ('classifier__max_depth', 16), ('classifier__max_leaf_nodes', 45), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 8), ('classifier__warm_start', True)])",0.8913953943186819,"OrderedDict([('classifier__bootstrap', True), ('classifier__ccp_alpha', 0.00212145178491063), ('classifier__max_depth', 6), ('classifier__max_leaf_nodes', 41), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 4), ('classifier__warm_start', False)])",0.810289389067524,RandomForestClassifier
