,hiperparametry_zbior_1,wynik_zbior_1,hiperparametry_zbior_2,wynik_zbior_2,hiperparametry_zbior_3,wynik_zbior_3,hiperparametry_zbior_4,wynik_zbior_4,model
0,"OrderedDict([('classifier__ccp_alpha', 0.6135907273413176), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 140), ('classifier__min_samples_leaf', 8), ('classifier__min_samples_split', 8)])",0.7,"OrderedDict([('classifier__ccp_alpha', 4.328761281083062), ('classifier__max_depth', 61), ('classifier__max_leaf_nodes', 230), ('classifier__min_samples_leaf', 10), ('classifier__min_samples_split', 5)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 70.54802310718645), ('classifier__max_depth', 95), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 28), ('classifier__min_samples_split', 9)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 141.74741629268047), ('classifier__max_depth', 59), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 7)])",0.8065227377124483,DecisionTreeClassifier
1,"OrderedDict([('classifier__ccp_alpha', 0.049770235643321115), ('classifier__max_depth', 41), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 39), ('classifier__min_samples_split', 6)])",0.7,"OrderedDict([('classifier__ccp_alpha', 35.111917342151344), ('classifier__max_depth', 35), ('classifier__max_leaf_nodes', 220), ('classifier__min_samples_leaf', 17), ('classifier__min_samples_split', 7)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 53.366992312063125), ('classifier__max_depth', 29), ('classifier__max_leaf_nodes', 160), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 8)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.26560877829466867), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 4)])",0.8065227377124483,DecisionTreeClassifier
2,"OrderedDict([('classifier__ccp_alpha', 0.3511191734215131), ('classifier__max_depth', 55), ('classifier__max_leaf_nodes', 250), ('classifier__min_samples_leaf', 35), ('classifier__min_samples_split', 4)])",0.7,"OrderedDict([('classifier__ccp_alpha', 93.26033468832199), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 50), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 6)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.021544346900318846), ('classifier__max_depth', 37), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 4)])",0.8809991199335062,"OrderedDict([('classifier__ccp_alpha', 432.87612810830615), ('classifier__max_depth', 51), ('classifier__max_leaf_nodes', 100), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 4)])",0.8065227377124483,DecisionTreeClassifier
3,"OrderedDict([('classifier__ccp_alpha', 40.37017258596558), ('classifier__max_depth', 33), ('classifier__max_leaf_nodes', 190), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 5)])",0.7,"OrderedDict([('classifier__ccp_alpha', 26.560877829466893), ('classifier__max_depth', 75), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 8)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.1), ('classifier__max_depth', 43), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 32), ('classifier__min_samples_split', 5)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.8111308307896873), ('classifier__max_depth', 31), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 24), ('classifier__min_samples_split', 2)])",0.8065227377124483,DecisionTreeClassifier
4,"OrderedDict([('classifier__ccp_alpha', 0.30538555088334157), ('classifier__max_depth', 71), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 8)])",0.7,"OrderedDict([('classifier__ccp_alpha', 46.41588833612782), ('classifier__max_depth', 41), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 22), ('classifier__min_samples_split', 6)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.9326033468832199), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 44), ('classifier__min_samples_split', 6)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 2.4770763559917115), ('classifier__max_depth', 87), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 16), ('classifier__min_samples_split', 3)])",0.8065227377124483,DecisionTreeClassifier
5,"OrderedDict([('classifier__ccp_alpha', 0.008111308307896872), ('classifier__max_depth', 71), ('classifier__max_leaf_nodes', 90), ('classifier__min_samples_leaf', 31), ('classifier__min_samples_split', 7)])",0.71,"OrderedDict([('classifier__ccp_alpha', 141.74741629268047), ('classifier__max_depth', 15), ('classifier__max_leaf_nodes', 250), ('classifier__min_samples_leaf', 44), ('classifier__min_samples_split', 3)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 5.72236765935022), ('classifier__max_depth', 55), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 30), ('classifier__min_samples_split', 7)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.004641588833612782), ('classifier__max_depth', 11), ('classifier__max_leaf_nodes', 40), ('classifier__min_samples_leaf', 14), ('classifier__min_samples_split', 5)])",0.8048690858980247,DecisionTreeClassifier
6,"OrderedDict([('classifier__ccp_alpha', 4.9770235643321135), ('classifier__max_depth', 67), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 2)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.9326033468832199), ('classifier__max_depth', 53), ('classifier__max_leaf_nodes', 130), ('classifier__min_samples_leaf', 37), ('classifier__min_samples_split', 4)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.010722672220103232), ('classifier__max_depth', 21), ('classifier__max_leaf_nodes', 160), ('classifier__min_samples_leaf', 33), ('classifier__min_samples_split', 5)])",0.8891832494010657,"OrderedDict([('classifier__ccp_alpha', 20.09233002565046), ('classifier__max_depth', 41), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 29), ('classifier__min_samples_split', 8)])",0.8065227377124483,DecisionTreeClassifier
7,"OrderedDict([('classifier__ccp_alpha', 2.848035868435802), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 260), ('classifier__min_samples_leaf', 36), ('classifier__min_samples_split', 5)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.13219411484660287), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 110), ('classifier__min_samples_leaf', 49), ('classifier__min_samples_split', 3)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.0026560877829466868), ('classifier__max_depth', 85), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 33), ('classifier__min_samples_split', 3)])",0.8885195325869064,"OrderedDict([('classifier__ccp_alpha', 53.366992312063125), ('classifier__max_depth', 51), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 11), ('classifier__min_samples_split', 6)])",0.8065227377124483,DecisionTreeClassifier
8,"OrderedDict([('classifier__ccp_alpha', 2.848035868435802), ('classifier__max_depth', 49), ('classifier__max_leaf_nodes', 200), ('classifier__min_samples_leaf', 46), ('classifier__min_samples_split', 4)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.021544346900318846), ('classifier__max_depth', 81), ('classifier__max_leaf_nodes', 180), ('classifier__min_samples_leaf', 17), ('classifier__min_samples_split', 5)])",0.7538870044882996,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 57), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 6)])",0.8958191952280838,"OrderedDict([('classifier__ccp_alpha', 247.7076355991714), ('classifier__max_depth', 9), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 8)])",0.8065227377124483,DecisionTreeClassifier
9,"OrderedDict([('classifier__ccp_alpha', 215.44346900318865), ('classifier__max_depth', 25), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 43), ('classifier__min_samples_split', 3)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.007054802310718645), ('classifier__max_depth', 93), ('classifier__max_leaf_nodes', 320), ('classifier__min_samples_leaf', 23), ('classifier__min_samples_split', 6)])",0.7762769383629698,"OrderedDict([('classifier__ccp_alpha', 0.002009233002565048), ('classifier__max_depth', 37), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 6), ('classifier__min_samples_split', 7)])",0.889403999413289,"OrderedDict([('classifier__ccp_alpha', 0.012328467394420659), ('classifier__max_depth', 81), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 43), ('classifier__min_samples_split', 7)])",0.8065227377124483,DecisionTreeClassifier
10,"OrderedDict([('classifier__ccp_alpha', 2.4770763559917115), ('classifier__max_depth', None), ('classifier__max_leaf_nodes', 260), ('classifier__min_samples_leaf', 11), ('classifier__min_samples_split', 7)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.26560877829466867), ('classifier__max_depth', 93), ('classifier__max_leaf_nodes', 110), ('classifier__min_samples_leaf', 32), ('classifier__min_samples_split', 6)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.2009233002565048), ('classifier__max_depth', 49), ('classifier__max_leaf_nodes', 160), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 8)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.06579332246575682), ('classifier__max_depth', 97), ('classifier__max_leaf_nodes', 50), ('classifier__min_samples_leaf', 28), ('classifier__min_samples_split', 9)])",0.8065227377124483,DecisionTreeClassifier
11,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 89), ('classifier__max_leaf_nodes', 130), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 2)])",0.7129999999999999,"OrderedDict([('classifier__ccp_alpha', 0.021544346900318846), ('classifier__max_depth', 85), ('classifier__max_leaf_nodes', 180), ('classifier__min_samples_leaf', 17), ('classifier__min_samples_split', 7)])",0.7538870044882996,"OrderedDict([('classifier__ccp_alpha', 0.7054802310718645), ('classifier__max_depth', 57), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 12), ('classifier__min_samples_split', 6)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.5336699231206312), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 100), ('classifier__min_samples_leaf', 19), ('classifier__min_samples_split', 2)])",0.8065227377124483,DecisionTreeClassifier
12,"OrderedDict([('classifier__ccp_alpha', 0.13219411484660287), ('classifier__max_depth', 89), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 15), ('classifier__min_samples_split', 3)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.037649358067924674), ('classifier__max_depth', 99), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 5)])",0.7538870044882996,"OrderedDict([('classifier__ccp_alpha', 6.5793322465756825), ('classifier__max_depth', 47), ('classifier__max_leaf_nodes', 260), ('classifier__min_samples_leaf', 27), ('classifier__min_samples_split', 3)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 70.54802310718645), ('classifier__max_depth', 45), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 9)])",0.8065227377124483,DecisionTreeClassifier
13,"OrderedDict([('classifier__ccp_alpha', 247.7076355991714), ('classifier__max_depth', 69), ('classifier__max_leaf_nodes', 100), ('classifier__min_samples_leaf', 27), ('classifier__min_samples_split', 6)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.006135907273413176), ('classifier__max_depth', 13), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 9), ('classifier__min_samples_split', 6)])",0.7766471374241957,"OrderedDict([('classifier__ccp_alpha', 0.010722672220103232), ('classifier__max_depth', 11), ('classifier__max_leaf_nodes', 160), ('classifier__min_samples_leaf', 31), ('classifier__min_samples_split', 5)])",0.8891832494010657,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 85), ('classifier__max_leaf_nodes', 180), ('classifier__min_samples_leaf', 15), ('classifier__min_samples_split', 5)])",0.8033991731740928,DecisionTreeClassifier
14,"OrderedDict([('classifier__ccp_alpha', 1.072267222010323), ('classifier__max_depth', 33), ('classifier__max_leaf_nodes', 130), ('classifier__min_samples_leaf', 37), ('classifier__min_samples_split', 2)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 35), ('classifier__max_leaf_nodes', 100), ('classifier__min_samples_leaf', 27), ('classifier__min_samples_split', 3)])",0.8310523520745537,"OrderedDict([('classifier__ccp_alpha', 61.35907273413176), ('classifier__max_depth', 93), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 46), ('classifier__min_samples_split', 5)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.0026560877829466868), ('classifier__max_depth', 85), ('classifier__max_leaf_nodes', 250), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 2)])",0.8029398254478639,DecisionTreeClassifier
15,"OrderedDict([('classifier__ccp_alpha', 20.09233002565046), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 20), ('classifier__min_samples_split', 7)])",0.7,"OrderedDict([('classifier__ccp_alpha', 162.97508346206433), ('classifier__max_depth', 47), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 25), ('classifier__min_samples_split', 9)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 99), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 7)])",0.8958191952280838,"OrderedDict([('classifier__ccp_alpha', 26.560877829466893), ('classifier__max_depth', 5), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 33), ('classifier__min_samples_split', 5)])",0.8065227377124483,DecisionTreeClassifier
16,"OrderedDict([('classifier__ccp_alpha', 0.0023101297000831605), ('classifier__max_depth', 29), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 7), ('classifier__min_samples_split', 7)])",0.704,"OrderedDict([('classifier__ccp_alpha', 0.7054802310718645), ('classifier__max_depth', 55), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 7)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 73), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 8)])",0.8918383611206181,"OrderedDict([('classifier__ccp_alpha', 0.1), ('classifier__max_depth', 7), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 26), ('classifier__min_samples_split', 4)])",0.8065227377124483,DecisionTreeClassifier
17,"OrderedDict([('classifier__ccp_alpha', 0.7054802310718645), ('classifier__max_depth', 57), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 8)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 99), ('classifier__max_leaf_nodes', 320), ('classifier__min_samples_leaf', 25), ('classifier__min_samples_split', 3)])",0.83327320382362,"OrderedDict([('classifier__ccp_alpha', 0.5336699231206312), ('classifier__max_depth', 31), ('classifier__max_leaf_nodes', 200), ('classifier__min_samples_leaf', 30), ('classifier__min_samples_split', 2)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.024770763559917114), ('classifier__max_depth', 39), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 44), ('classifier__min_samples_split', 7)])",0.8065227377124483,DecisionTreeClassifier
18,"OrderedDict([('classifier__ccp_alpha', 0.26560877829466867), ('classifier__max_depth', 59), ('classifier__max_leaf_nodes', 190), ('classifier__min_samples_leaf', 18), ('classifier__min_samples_split', 4)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 97), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 5)])",0.8453021893308665,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 31), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 14), ('classifier__min_samples_split', 2)])",0.8944920060626803,"OrderedDict([('classifier__ccp_alpha', 869.7490026177834), ('classifier__max_depth', 97), ('classifier__max_leaf_nodes', 250), ('classifier__min_samples_leaf', 32), ('classifier__min_samples_split', 5)])",0.8065227377124483,DecisionTreeClassifier
19,"OrderedDict([('classifier__ccp_alpha', 1.873817422860385), ('classifier__max_depth', 67), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 3)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 45), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 9)])",0.8453021893308665,"OrderedDict([('classifier__ccp_alpha', 0.002009233002565048), ('classifier__max_depth', 43), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 3), ('classifier__min_samples_split', 7)])",0.889403999413289,"OrderedDict([('classifier__ccp_alpha', 0.30538555088334157), ('classifier__max_depth', 43), ('classifier__max_leaf_nodes', 130), ('classifier__min_samples_leaf', 35), ('classifier__min_samples_split', 6)])",0.8065227377124483,DecisionTreeClassifier
20,"OrderedDict([('classifier__ccp_alpha', 0.049770235643321115), ('classifier__max_depth', 89), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 8)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.002009233002565048), ('classifier__max_depth', 91), ('classifier__max_leaf_nodes', 200), ('classifier__min_samples_leaf', 29), ('classifier__min_samples_split', 5)])",0.824576866413129,"OrderedDict([('classifier__ccp_alpha', 1.232846739442066), ('classifier__max_depth', 89), ('classifier__max_leaf_nodes', 270), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 7)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 23.10129700083158), ('classifier__max_depth', 51), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 4)])",0.8065227377124483,DecisionTreeClassifier
21,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 11), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 2)])",0.7129999999999999,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 93), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 9)])",0.8262418199883509,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 79), ('classifier__max_leaf_nodes', 300), ('classifier__min_samples_leaf', 5), ('classifier__min_samples_split', 3)])",0.8958191952280838,"OrderedDict([('classifier__ccp_alpha', 0.23101297000831605), ('classifier__max_depth', 61), ('classifier__max_leaf_nodes', 150), ('classifier__min_samples_leaf', 45), ('classifier__min_samples_split', 4)])",0.8065227377124483,DecisionTreeClassifier
22,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 19), ('classifier__max_leaf_nodes', 60), ('classifier__min_samples_leaf', 42), ('classifier__min_samples_split', 2)])",0.7129999999999999,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 83), ('classifier__max_leaf_nodes', 290), ('classifier__min_samples_leaf', 35), ('classifier__min_samples_split', 5)])",0.8258717922362695,"OrderedDict([('classifier__ccp_alpha', 0.8111308307896873), ('classifier__max_depth', 49), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 2)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.016297508346206444), ('classifier__max_depth', 47), ('classifier__max_leaf_nodes', 30), ('classifier__min_samples_leaf', 19), ('classifier__min_samples_split', 2)])",0.8065227377124483,DecisionTreeClassifier
23,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 89), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 2)])",0.719,"OrderedDict([('classifier__ccp_alpha', 123.28467394420659), ('classifier__max_depth', 45), ('classifier__max_leaf_nodes', 240), ('classifier__min_samples_leaf', 41), ('classifier__min_samples_split', 4)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 17.47528400007683), ('classifier__max_depth', 83), ('classifier__max_leaf_nodes', 40), ('classifier__min_samples_leaf', 32), ('classifier__min_samples_split', 5)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 376.49358067924715), ('classifier__max_depth', 73), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 30), ('classifier__min_samples_split', 2)])",0.8065227377124483,DecisionTreeClassifier
24,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 67), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 39), ('classifier__min_samples_split', 2)])",0.7150000000000001,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 45), ('classifier__max_leaf_nodes', 90), ('classifier__min_samples_leaf', 13), ('classifier__min_samples_split', 7)])",0.8434520505704594,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 65), ('classifier__max_leaf_nodes', 300), ('classifier__min_samples_leaf', 46), ('classifier__min_samples_split', 7)])",0.893829267100181,"OrderedDict([('classifier__ccp_alpha', 0.30538555088334157), ('classifier__max_depth', 51), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 12), ('classifier__min_samples_split', 6)])",0.8065227377124483,DecisionTreeClassifier
25,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 33), ('classifier__max_leaf_nodes', 310), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 8)])",0.719,"OrderedDict([('classifier__ccp_alpha', 0.010722672220103232), ('classifier__max_depth', 61), ('classifier__max_leaf_nodes', 300), ('classifier__min_samples_leaf', 16), ('classifier__min_samples_split', 7)])",0.7538870044882996,"OrderedDict([('classifier__ccp_alpha', 2.848035868435802), ('classifier__max_depth', 71), ('classifier__max_leaf_nodes', 190), ('classifier__min_samples_leaf', 34), ('classifier__min_samples_split', 4)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.05722367659350217), ('classifier__max_depth', 21), ('classifier__max_leaf_nodes', 80), ('classifier__min_samples_leaf', 37), ('classifier__min_samples_split', 2)])",0.8065227377124483,DecisionTreeClassifier
26,"OrderedDict([('classifier__ccp_alpha', 0.004037017258596553), ('classifier__max_depth', 25), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 48), ('classifier__min_samples_split', 8)])",0.719,"OrderedDict([('classifier__ccp_alpha', 0.0015199110829529332), ('classifier__max_depth', 45), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 29), ('classifier__min_samples_split', 2)])",0.8284614725734059,"OrderedDict([('classifier__ccp_alpha', 0.1519911082952933), ('classifier__max_depth', 41), ('classifier__max_leaf_nodes', 230), ('classifier__min_samples_leaf', 26), ('classifier__min_samples_split', 8)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.30538555088334157), ('classifier__max_depth', 29), ('classifier__max_leaf_nodes', 130), ('classifier__min_samples_leaf', 15), ('classifier__min_samples_split', 5)])",0.8065227377124483,DecisionTreeClassifier
27,"OrderedDict([('classifier__ccp_alpha', 17.47528400007683), ('classifier__max_depth', 75), ('classifier__max_leaf_nodes', 30), ('classifier__min_samples_leaf', 19), ('classifier__min_samples_split', 2)])",0.7,"OrderedDict([('classifier__ccp_alpha', 0.0023101297000831605), ('classifier__max_depth', 47), ('classifier__max_leaf_nodes', 170), ('classifier__min_samples_leaf', 13), ('classifier__min_samples_split', 6)])",0.8284640422105731,"OrderedDict([('classifier__ccp_alpha', 8.697490026177835), ('classifier__max_depth', 83), ('classifier__max_leaf_nodes', 210), ('classifier__min_samples_leaf', 11), ('classifier__min_samples_split', 6)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 0.008111308307896872), ('classifier__max_depth', 91), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 32), ('classifier__min_samples_split', 6)])",0.8065227377124483,DecisionTreeClassifier
28,"OrderedDict([('classifier__ccp_alpha', 0.007054802310718645), ('classifier__max_depth', 47), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 47), ('classifier__min_samples_split', 7)])",0.712,"OrderedDict([('classifier__ccp_alpha', 30.538555088334185), ('classifier__max_depth', 63), ('classifier__max_leaf_nodes', 70), ('classifier__min_samples_leaf', 25), ('classifier__min_samples_split', 9)])",0.706513687600644,"OrderedDict([('classifier__ccp_alpha', 2.1544346900318843), ('classifier__max_depth', 61), ('classifier__max_leaf_nodes', 280), ('classifier__min_samples_leaf', 4), ('classifier__min_samples_split', 8)])",0.8847601818804087,"OrderedDict([('classifier__ccp_alpha', 376.49358067924715), ('classifier__max_depth', 53), ('classifier__max_leaf_nodes', 90), ('classifier__min_samples_leaf', 38), ('classifier__min_samples_split', 8)])",0.8065227377124483,DecisionTreeClassifier
